index,prediction
17734,180 cm
17735,"15mm, 120 cm, 80 cm"
17736,"4.3 in, 11 cm, 1.4 in, 3.6 cm"
17737,"4.3 in, 11 cm, 1.4 in, 3.6 cm"
17738,23cm
17739,23cm
17740,23cm
17741,
17742,
17743,60 gram
17744,"2.75 in, 7 cm"
17745,"2.75 in, 7 cm"
17746,
17747,"22mm, 118mm"
17748,"22mm, 118mm"
17749,"5cm, 2.5cm, 3cm"
17750,"5cm, 2.5cm, 3cm"
17751,"12lbs, 0.9kg, 2lbs"
17752,"50cm, 5cm, 21cm, 15 cm"
17753,"30 cm, 60 cm, 33 cm, 30 cm, 30 cm, 30 cm"
17754,"12mm, 0.47inch, 7mm, 0.27inch, 2mm, 9mm, 0.35inch, 13.7mm, 10.53inch, 20mm, 0.79inch, 10mm, 0.39inch, 6mm, 0.23inch"
17755,"2cm, 34cm"
17756,
17757,"200 lb, 7 kg"
17758,"412mm, 898mm, 150mm, 9in, 360mm"
17759,
17760,
17761,
17762,4.3cm
17763,"3.5cm, 1.37in"
17764,"3.5cm, 1.37in"
17765,
17766,
17767,
17768,
17769,
17770,12gb
17771,12gb
17772,
17773,
17774,1.96in
17775,1.96in
17776,
17777,
17778,37 w
17779,37 w
17780,
17781,
17782,550 mm
17783,550 mm
17784,550 mm
17785,
17786,
17787,21cm
17788,21cm
17789,21cm
17790,"5in, 8in"
17791,"5in, 8in"
17792,"5in, 8in"
17793,115v
17794,115v
17795,1500w
17796,1500w
17797,
17798,280lbs
17799,
17800,
17801,
17802,25lb
17803,
17804,"180 cm, 30 cm, 75 cm, 30 cm"
17805,"27cm, 60cm, 6inch"
17806,"1700 mm, 1500 mm, 1110 mm, 900 mm, 320 mm"
17807,
17808,
17809,3cm
17810,3cm
17811,3cm
17812,60 cm
17813,
17814,
17815,40lbs
17816,
17817,"114cm, 5cm"
17818,"41mm, 31mm, 24mm, 41mm"
17819, ml
17820,
17821,
17822,
17823,
17824,
17825,220v
17826,
17827,17lbs
17828,"9.8 in, 25 cm"
17829,"4cm, 9cm"
17830,"4cm, 9cm"
17831,"3.3cm, 15.3cm"
17832,"3.3cm, 15.3cm"
17833,
17834,33cm
17835,19cm
17836,"3.5 in, 9 cm, 1.5 in, 4 cm"
17837,"3.5 in, 9 cm, 1.5 in, 4 cm"
17838,"9.5cm, 8cm"
17839,"9.5cm, 8cm"
17840,"20 in, 49 cm"
17841,"20 in, 49 cm"
17842,
17843,"3cm, 1.2cm"
17844,
17845,
17846,
17847,
17848,
17849,
17850,
17851,59 cm
17852,"2.95 in, 7.5 cm, 6.29 in, 16 cm"
17853,"2.95 in, 7.5 cm, 6.29 in, 16 cm"
17854,
17855,"39 cm, 13 cm, 5 cm"
17856,5 cm
17857,5 cm
17858,"4.9inch, 47.2inch"
17859,35cm
17860,35cm
17861,35cm
17862,
17863,960 g
17864,
17865,
17866,
17867,
17868,18cm
17869,18cm
17870,"1.57 in, 4 cm, 4.01 in, 10.2cm"
17871,"1.57 in, 4 cm, 4.01 in, 10.2cm"
17872,02.59 ml
17873,"50 cm, 142 cm, 76 cm, 12 cm, 77 cm, 33 cm"
17874,"50 cm, 142 cm, 76 cm, 12 cm, 77 cm, 33 cm"
17875,
17876,
17877,
17878,
17879,
17880,"130mm, 5.12in"
17881,"130mm, 5.12in"
17882,120 mm
17883,"3cm, 5cm, 3cm"
17884,
17885,
17886,"53cm, 45cm, 39cm"
17887,
17888,
17889,
17890,"118 mm, 31 mm"
17891,"118 mm, 31 mm"
17892,
17893,
17894,"115mm, 30mm"
17895,8.27lbs
17896,7 cm
17897,
17898,
17899,"300mm, 11.8in, 300mm, 11.8in"
17900,"300mm, 11.8in, 300mm, 11.8in"
17901,
17902,
17903,500g
17904,"400 cm, 80 cm"
17905,960 watt
17906,960 watt
17907,
17908,
17909,
17910,
17911,
17912,23.2mm
17913,23.2mm
17914,23.2mm
17915,12 volt
17916,
17917,"30cm, 21.5cm"
17918,200mm
17919,200mm
17920,"18.5 in, 47.0 cm, 15.7 in, 40.0 cm"
17921,"3.5cm, 4cm"
17922,
17923,
17924,
17925,
17926,"2.04 in, 5.2 cm, 2.67 in, 6.8 cm"
17927,"2.04 in, 5.2 cm, 2.67 in, 6.8 cm"
17928,
17929,
17930,
17931,
17932,16g
17933,16gb
17934,16gb
17935,
17936,149.7 kg
17937,"88 cm, 4 cm"
17938,
17939,
17940,
17941,"22cm, 4cm"
17942,"7.0in, 17.8cm, 2.75in, 7cm"
17943,"7.0in, 17.8cm, 2.75in, 7cm"
17944,"3.15in, 1.18in, 28in, 1.97in"
17945,
17946,
17947,"9.5cm, 3.7in, 2.7in"
17948,"15cm, 15.4cm"
17949,"15cm, 15.4cm"
17950,1.16lb
17951,
17952,
17953,6.5inch
17954,6.5inch
17955,"28 mm, 210 mm"
17956,
17957,
17958,"9 inch, 7 inch"
17959,"0.98 in, 2.5 cm, 0.62 in, 1.6 cm"
17960,"0.98 in, 2.5 cm, 0.62 in, 1.6 cm"
17961,"3.3 in, 8.5 cm, 3.8 cm, 7.7 in, 19.5 cm, 4.3in, 10.8 cm, 1.5 in"
17962,"3.3 in, 8.5 cm, 3.8 cm, 7.7 in, 19.5 cm, 4.3in, 10.8 cm, 1.5 in"
17963,"86 cm, 67 cm"
17964,"140 cm, 50 cm"
17965,"140 cm, 50 cm"
17966,"20 cm, 50 cm, 54 cm"
17967,"20 cm, 50 cm, 54 cm"
17968,"40 cm, 15 cm, 18 cm, 5 cm"
17969,
17970,"9in, 170mm, 230mm"
17971,12v
17972,12v
17973,
17974,300 lbs
17975,80 cm
17976,
17977,4.5cm
17978,4.5cm
17979,"7.67 in, 19.5 cm, 3.74 in, 9.5 cm"
17980,"7.67 in, 19.5 cm, 3.74 in, 9.5 cm"
17981,
17982,
17983,1.9lbs
17984,48 lbs
17985,48 lbs
17986,
17987,"120cm, 75cm"
17988,26 cm
17989,26 cm
17990,26 cm
17991,102 cm
17992,102 cm
17993,
17994,
17995,"5.78in, 14.7cm, 3.22in, 8.2cm"
17996,"5.78in, 14.7cm, 3.22in, 8.2cm"
17997,"43mm, 52mm, 32mm"
17998,
17999,"14g, 40g, 280g"
18000,12 cm
18001,12 cm
18002,12 cm
18003,
18004,
18005,
18006,3.6m
18007,3.6m
18008,35.2 cm
18009,
18010,
18011,
18012,
18013,
18014,
18015,220v
18016,220v
18017,
18018,"78.11cm, 48.9cm, 80.64cm"
18019,
18020,
18021,102cm
18022,44cm
18023,"6.7 in, 17 cm"
18024,"6.7 in, 17 cm"
18025,"6.7 in, 17 cm"
18026,"220 lbs, 10 lbs"
18027,"220 lbs, 10 lbs"
18028,6g
18029,
18030,"7.4 in, 19 cm, 3.5 in, 9cm"
18031,"7.4 in, 19 cm, 3.5 in, 9cm"
18032,
18033,8 inch
18034,8 inch
18035,8 inch
18036,"12.2cm, 8cm, 15.5cm"
18037,
18038,14.5 oz
18039,
18040,"16gb, 256gb"
18041,"16gb, 256gb"
18042,15cm
18043,15cm
18044,15cm
18045,"4.3cm, 1.69in"
18046,"4.3cm, 1.69in"
18047,"4.3cm, 1.69in"
18048,
18049,25cm
18050,"6cm, 14cm, 4cm"
18051,"6cm, 14cm, 4cm"
18052,"8.6cm, 0.6cm"
18053,"3.1 in, 8.0 cm, 4.7 in, 12.0 cm"
18054,"3.1 in, 8.0 cm, 4.7 in, 12.0 cm"
18055,
18056,"120v, 325w"
18057,908 g
18058,
18059,198g
18060,
18061,"242mm, 333mm"
18062,"242mm, 333mm"
18063,"10.9cm, 15m"
18064,"10.9cm, 15m"
18065,"52cm, 14cm, 90cm"
18066,"52cm, 14cm, 90cm"
18067,
18068,
18069,"60 cm, 9 cm"
18070,100 cm
18071,300 lbs
18072,57 mm
18073,57 mm
18074,
18075,"4.7kg, 4700g"
18076,
18077,
18078,"5 cm, 27 cm, 41 cm"
18079,330lb
18080,
18081,
18082,150 kg
18083,150 kg
18084,"18cm, 33cm, 53cm"
18085,"18cm, 33cm, 53cm"
18086,
18087,
18088,74v
18089,
18090,"3.4 cm, 8.9 cm"
18091,"3.4 cm, 8.9 cm"
18092,
18093,"15in, 4.88in"
18094,"15in, 4.88in"
18095,
18096,
18097,2.17in
18098,2.17in
18099,7cm
18100,7cm
18101,7cm
18102,94oz
18103,
18104,"6.2 in, 16.0 cm, 2.1 in, 5.5 cm"
18105,"6.2 in, 16.0 cm, 2.1 in, 5.5 cm"
18106,
18107,"5 cm, 8 cm, 10 cm, 23 cm"
18108,
18109,"4.7 in, 12 cm, 8.3 in, 21.3 cm"
18110,"4.7 in, 12 cm, 8.3 in, 21.3 cm"
18111,
18112,
18113,"14cm, 5cm"
18114,"14cm, 5cm"
18115,1inch
18116,1inch
18117,1inch
18118,12v
18119,5g
18120,
18121,"26cm, 75in, 33cm, 99in"
18122,"26cm, 75in, 33cm, 99in"
18123,"7.7 in, 19.5 cm"
18124,"7.7 in, 19.5 cm"
18125,"230 mm, 210 mm"
18126,220v
18127,220v
18128,
18129,20g
18130,
18131,64gb
18132,64gb
18133,
18134,
18135,
18136,
18137,
18138,12 oz
18139,7.8 cm
18140,7.8 cm
18141,"158mm, 36mm, 140mm"
18142,"35cm, 2cm"
18143,220 lbs
18144,
18145,117g
18146,"25mm, 25mm, 235mm"
18147,"20cm, 7.9in, 70cm, 27.6in"
18148,"20cm, 7.9in, 70cm, 27.6in"
18149,
18150,"60mm, 180mm"
18151,
18152,"25 in, 63.5cm"
18153,
18154,"688.5 mm, 209.4 m, 73cm, 406.6 mm"
18155,
18156,
18157,"35cm, 25cm"
18158,"35cm, 25cm"
18159,"16 v, 3 w"
18160,"16 v, 3 w"
18161,
18162,
18163,
18164,
18165,"140cm, 42cm"
18166,"18cm, 28cm"
18167,
18168,
18169,
18170,
18171,"4.75in, 58.75in, 19.75in, 13.75in"
18172,
18173,10 cm
18174,10 cm
18175,"60 cm, 8 cm"
18176,"89cm, 43.5cm"
18177,"89cm, 43.5cm"
18178,42g
18179,
18180,95 cm
18181,95 cm
18182,
18183,"3m, 10ft, 2m, 6.6ft"
18184,"3m, 10ft, 2m, 6.6ft"
18185,
18186,"4.71inch, 0mm, 0.39inch"
18187,"4.71inch, 0mm, 0.39inch"
18188,"4.71inch, 0mm, 0.39inch"
18189,
18190,"93cm, 123cm"
18191,8in
18192,8in
18193,8in
18194,
18195,"2 oz, 56g"
18196,
18197,
18198,5 cm
18199,5 cm
18200,
18201,
18202,
18203,
18204,"53cm, 20cm"
18205,"53cm, 20cm"
18206,"363kg, 40lbs, 18kg"
18207,"6.3cm, 2.48in, 4.8cm, 1.88in"
18208,"6.3cm, 2.48in, 4.8cm, 1.88in"
18209,"6.3cm, 2.48in, 4.8cm, 1.88in"
18210,0v
18211,
18212,
18213,
18214,"76.6cm, 33cm, 25cm"
18215,
18216,9v
18217,
18218,26.6in
18219,26.6in
18220,26.6in
18221,
18222,"52 mm, 13 mm, 25 cm"
18223,"52 mm, 13 mm, 25 cm"
18224,"35cm, 13.78inch, 35cm, 13.78inch, 25inch"
18225,220 lbs
18226,
18227,"33 cm, 14cm, 62cm"
18228,"33 cm, 14cm, 62cm"
18229,
18230,18.2 kg
18231,
18232,
18233,"3 in, 7.5 cm, 2.4 in, 6 cm"
18234,"3 in, 7.5 cm, 2.4 in, 6 cm"
18235,
18236,
18237,15w
18238,15w
18239,330lbs
18240,8 cm
18241,"4.3 in, 11 cm, 3.74 in, 9.5 cm"
18242,"4.3 in, 11 cm, 3.74 in, 9.5 cm"
18243,"38 mm, 62mm, 38mm, 350mm, 325mm"
18244,
18245,
18246,20cm
18247,20cm
18248,"480 cm, 80 cm"
18249,"6.48 in, 16.5 cm, 3.46 in, 8.8 cm"
18250,"6.48 in, 16.5 cm, 3.46 in, 8.8 cm"
18251,
18252,
18253,
18254,
18255,3.2kg
18256,
18257,120mm
18258,120mm
18259,120mm
18260,
18261,
18262,"139 cm, 44 cm"
18263,"139 cm, 44 cm"
18264,"11cm, 9.5cm, 40cm"
18265,3cm
18266,
18267,
18268,
18269,"11.59 in, 29.5 cm, 9.04 in, 23 cm"
18270,"11.59 in, 29.5 cm, 9.04 in, 23 cm"
18271,"5.9inch, 3.9inch"
18272,13cm
18273,13cm
18274,
18275,
18276,
18277,
18278,41g
18279,
18280,"13.7 in, 35 cm, 4.33 in, 11 cm"
18281,"13.7 in, 35 cm, 4.33 in, 11 cm"
18282,
18283,
18284,
18285,
18286,
18287,
18288,69 cm
18289,"7.5 cm, 2.95 in"
18290,
18291,"2cm, 79in, 18cm, 7.1in, 17cm, 6.7in"
18292,"25cm, 38cm"
18293,"25cm, 38cm"
18294,
18295,
18296,2in
18297,
18298,
18299,
18300,
18301,
18302,
18303,
18304,5cm
18305,
18306,21 cm
18307,21 cm
18308,20cm
18309,20cm
18310,20cm
18311,
18312,"1.4lb, 650g"
18313,
18314,2.63 in
18315,2.63 in
18316,"43.3cm, 2cm, 0.79inch"
18317,
18318,
18319,
18320,
18321,22cm
18322,22cm
18323,7cm
18324,7cm
18325,"26cm, 23in"
18326,"4.1 inch, 3.5 inch, 3.7 inch, 2.2 inch, 3 inch"
18327,"5.5kg, 12lb"
18328,
18329,7kg
18330,
18331,220v
18332,220v
18333,37mm
18334,"30cm, 5cm"
18335,"30cm, 5cm"
18336,"30cm, 5cm"
18337,6.5 cm
18338,
18339,
18340,"48in, 122cm"
18341,"12cm, 4.72in, 7.28in"
18342,
18343,"21.2cm, 8.34in, 11cm, 4.33in"
18344,"21.2cm, 8.34in, 11cm, 4.33in"
18345,"21.2cm, 8.34in, 11cm, 4.33in"
18346,
18347,60 cm
18348,
18349,11 inch
18350,11 inch
18351,"9cm, 3.5in, 19cm"
18352,"9cm, 3.5in, 19cm"
18353,"3 lb, 3lb"
18354,
18355,
18356,
18357,"10.8in, 27.4cm"
18358,"10.8in, 27.4cm"
18359,5lb
18360,10w
18361,250g
18362,"60 cm, 120 cm"
18363,"8 oz, 227 g"
18364,
18365,
18366,
18367,
18368,8 ft
18369,
18370,
18371,
18372,"4.5mm, 14mm, 14mm, 21cm, 14mm, 14mm, 14cm"
18373,"4.5mm, 14mm, 14mm, 21cm, 14mm, 14mm, 14cm"
18374,"30.5cm, 25.3cm"
18375,"30.5cm, 25.3cm"
18376,"30.5cm, 25.3cm"
18377,12v
18378,
18379,"6cm, 16cm, 7cm, 29cm, 24cm"
18380,"1 cm, 2 cm, 6 cm"
18381,"20cm, 3cm"
18382,"20cm, 3cm"
18383,"0.59in, 0.75in, 1.9cm"
18384,"0.59in, 0.75in, 1.9cm"
18385,20cm
18386,20cm
18387,20cm
18388,"9.4cm, 3.7inch"
18389,
18390,"7.1 in, 18 cm, 7.7 in, 19.5 cm"
18391,"7.1 in, 18 cm, 7.7 in, 19.5 cm"
18392,
18393,"6.3 inch, 16cm"
18394,"6.3 inch, 16cm"
18395,"6.3 inch, 16cm"
18396,
18397,
18398,
18399,"3v, 3v, 3v, 3v"
18400,
18401,
18402,
18403,"30cm, 11.81in"
18404,"30cm, 11.81in"
18405,10mm
18406,"75mm, 33mm, 17mm"
18407,"75mm, 33mm, 17mm"
18408,"5lb, 2.27kg"
18409,"2.36in, 6 cm, 4.7in, 12 cm"
18410,"2.36in, 6 cm, 4.7in, 12 cm"
18411,"2.36in, 6 cm, 4.7in, 12 cm"
18412,"5.2kg, 11.5lbs"
18413,
18414,"22cm, 8.7in"
18415,"22cm, 8.7in"
18416,
18417,46mg
18418,89.4cm
18419,160 cm
18420,160 cm
18421,160 cm
18422,"15cm, 5.9in, 7.5cm"
18423,"15cm, 5.9in, 7.5cm"
18424,"15cm, 5.9in, 7.5cm"
18425,"4cm, 160 cm, 49 cm, 37 cm, 37 cm, 20cm, 30 cm, 31cm"
18426,"5 cm, 5 cm, 58 cm, 26 cm, 14cm"
18427,250 kg
18428,
18429,
18430,"25cm, 6cm, 25cm, 8cm"
18431,
18432,"8.6cm, 3.38inch, 2.6cm"
18433,"8.6cm, 3.38inch, 2.6cm"
18434,
18435,"3.9in, 1.15cm"
18436,"3.9in, 1.15cm"
18437,
18438,
18439,
18440,4.5kg
18441,"9cm, 9 cm, 6 cm, 6cm"
18442,"9cm, 9 cm, 6 cm, 6cm"
18443,
18444,
18445,
18446,
18447,
18448,
18449,"149cm, 78cm, 135cm, 190cm, 25.5cm, 24.5cm, 207cm, 149cm"
18450,"36in, 13 in, 33cm, 23 in, 58.4 cm, 36 in, 91.4 cm"
18451,
18452,"6 oz, 170g"
18453,7.9cm
18454,7.9cm
18455,"60mm, 2.36 in, 250mm, 9.84 in"
18456,"60mm, 2.36 in, 250mm, 9.84 in"
18457,
18458,19cm
18459,19cm
18460,19cm
18461,
18462,"150kg, 8kg"
18463,
18464,"5 cm, 3 in"
18465,"5 cm, 3 in"
18466,"3.9inch, 6.9inch"
18467,"3.9inch, 6.9inch"
18468,
18469,"8 cm, 40 cm"
18470,"8 cm, 40 cm"
18471,
18472,3.6v
18473,"26in, 20in"
18474,
18475,"750mg, 250g"
18476,
18477,8g
18478,"34.5cm, 26.8cm, 20.5cm, 23.5cm, 31.3cm"
18479,"34.5cm, 26.8cm, 20.5cm, 23.5cm, 31.3cm"
18480,
18481,1g
18482,"100 cm, 60 cm"
18483,10cm
18484,10cm
18485,"1.18in, 3 cm, 1.96in, 5 cm"
18486,18cm
18487,
18488,
18489,
18490,
18491,"7 cm, 0 cm"
18492,"7 cm, 0 cm"
18493,60g
18494,
18495,
18496,329cm
18497,330lbs
18498,"3.3 in, 8.4 cm"
18499,"500mg, 500g"
18500,"7 in, 18 cm, 3.1 in, 8 cm"
18501,"7 in, 18 cm, 3.1 in, 8 cm"
18502,4g
18503,"400 lbs, 250 lbs"
18504,
18505,"91in, 5cm"
18506,"7 in, 18 cm, 2.7 in, 7 cm"
18507,"7 in, 18 cm, 2.7 in, 7 cm"
18508,"7 in, 18 cm, 2.7 in, 7 cm"
18509,110 cm
18510,110 cm
18511,110 cm
18512,
18513,
18514,"28cm, 11in"
18515,"28cm, 11in"
18516,
18517,76.2cm
18518,"43cm, 160cm"
18519,
18520,
18521,"14cm, 6cm, 34cm, 12cm"
18522,"14cm, 6cm, 34cm, 12cm"
18523,
18524,"70 cm, 2 cm"
18525,
18526,"40cm, 15.75in, 30cm, 11.8in"
18527,"40cm, 15.75in, 30cm, 11.8in"
18528,"2.8 in, 7.0 cm, 1.6 in, 4.0 cm"
18529,"2.8 in, 7.0 cm, 1.6 in, 4.0 cm"
18530,
18531,
18532,
18533,"6.3 cm, 3.34in, 8.5 cm, 2.16 in, 5.5 cm"
18534,41cm
18535,41cm
18536,41cm
18537,"12cm, 4.8in, 1.9inch"
18538,"12cm, 4.8in, 1.9inch"
18539,
18540,37mm
18541,37mm
18542,37mm
18543,"0.1 g, 0.5g, 2000g"
18544,
18545,
18546,
18547,100kg
18548,
18549,
18550,
18551,"2.7 in, 7 cm, 12.2 in, 31 cm"
18552,"2.7 in, 7 cm, 12.2 in, 31 cm"
18553,
18554,105 cm
18555,
18556,
18557,
18558,2.7cm
18559,2.7cm
18560,300kg
18561,
18562,"21mm, 5cm"
18563,"21mm, 5cm"
18564,250 lbs
18565,
18566,"3.4cm, 17.8cm, 7.2cm"
18567,
18568,
18569,
18570,"4.33in, 1.49in, 3.8cm"
18571,"4.33in, 1.49in, 3.8cm"
18572,6cm
18573,"42 cm, 57 cm"
18574,"42 cm, 57 cm"
18575,"7 cm, 11.43 cm"
18576,
18577,2v
18578,2v
18579,"5.1in, 13cm"
18580,"5.1in, 13cm"
18581,"5 cm, 5 cm, 9 cm, 5 cm"
18582,"6.6 in, 16.9 cm, 4.3 in, 11.1 cm"
18583,"6.6 in, 16.9 cm, 4.3 in, 11.1 cm"
18584,"6.6 in, 16.9 cm, 4.3 in, 11.1 cm"
18585,"148 mm, 210mm"
18586,"148 mm, 210mm"
18587,
18588,
18589,
18590,"17cm, 17cm"
18591,"17cm, 17cm"
18592,
18593,6.3cm
18594,6.3cm
18595,"70cm, 27.6in"
18596,"70cm, 27.6in"
18597,
18598,
18599,
18600,"12 cm, 2.7cm"
18601,"12 cm, 2.7cm"
18602,"6 inch, 15cm, 14cm"
18603,"6 inch, 15cm, 14cm"
18604,"6 inch, 15cm, 14cm"
18605,"160 cm, 80 cm"
18606,
18607,"9.9 ounce, 9.9 ounce"
18608,
18609,
18610,5cm
18611,5cm
18612,
18613,
18614,"60 cm, 18 cm"
18615,"12.1 in, 31 cm, 12.9 in, 33 cm"
18616,
18617,
18618,"360mm, 14.2in, 27.6in, 170mm, 6.7in, 725mm, 875mm, 34.4in, 150mm, 5.9in"
18619,
18620,
18621,"3.14in, 3.93in, 7.30cm, 2.87in, 1.30cm, 0.51in"
18622,
18623,8w
18624,8w
18625,"6 in, 40 cm"
18626,"30cm, 11.8in, 14cm"
18627,"30cm, 11.8in, 14cm"
18628,9.8in
18629,9.8in
18630,9.8in
18631,
18632,5.1kg
18633,
18634,12cm
18635,
18636,
18637,
18638,2000 lbs
18639,"25cm, 20.5cm"
18640,"6.5 cm, 2.6 inch, 30 cm, 11.8 inch"
18641,"6.5 cm, 2.6 inch, 30 cm, 11.8 inch"
18642,
18643,"1.2in, 1.6in"
18644,"1.2in, 1.6in"
18645,
18646,2cm
18647,2cm
18648,
18649,
18650,
18651,220v
18652,"35.5cm, 25.8cm"
18653,"100 cm, 5 cm, 212 cm"
18654,15cm
18655,"12lb, 12lb"
18656,500 lbs
18657,"25cm, 9.8 inch, 19.5cm, 7.7 inch, 5.7 inch, 37cm, 14.6 inch"
18658,50 cm
18659,"1 lb, 5g"
18660,31w
18661,
18662,"14.3cm, 5.6in"
18663,"14.3cm, 5.6in"
18664,"14.3cm, 5.6in"
18665,8 kg
18666,
18667,"19.5cm, 12cm"
18668,"300 lbs, 50 lbs"
18669,27.9cm
18670,"40mm, 40mm"
18671,"40mm, 40mm"
18672,
18673,
18674,"30cm, 30cm"
18675,"30cm, 30cm"
18676,"30cm, 30cm"
18677,100 mg
18678,9inch
18679,9inch
18680,9inch
18681,97 inch
18682,97 inch
18683,
18684,"16cm, 46.5cm"
18685,"16cm, 46.5cm"
18686,5 cm
18687,5 cm
18688,
18689,15cm
18690,15cm
18691,15cm
18692,"10 in, 14 in"
18693,"1 in, 10.9 in, 27.7 cm, 35.6 in, 85.5 cm"
18694,
18695,2.0in
18696,2.0in
18697,"23mm, 8mm, 1218mm"
18698,"23mm, 8mm, 1218mm"
18699,
18700,
18701,
18702,
18703,11.6in
18704,11.6in
18705,"26cm, 2in"
18706,10cm
18707,10cm
18708,98in
18709,65 lbs
18710,
18711,
18712,
18713,"8 cm, 3.15 inch"
18714,"8 cm, 3.15 inch"
18715,"8 cm, 3.15 inch"
18716,90 cm
18717,"3.34 in, 8.5 cm"
18718,"3.34 in, 8.5 cm"
18719,"25 cm, 95 cm, 67 cm, 30 cm, 30 cm"
18720,200kg
18721,200kg
18722,
18723,
18724,
18725,"15cm, 26cm, 14cm"
18726,6 gb
18727,6 gb
18728,"38 cm, 6 cm"
18729,
18730,
18731,36gb
18732,36gb
18733,
18734,
18735,2cm
18736,"6cm, 2.36in, 7cm, 2.75in"
18737,"6cm, 2.36in, 7cm, 2.75in"
18738,"120 cm, 3 cm"
18739,"3.94 inch, 2.48inch"
18740,"3.94 inch, 2.48inch"
18741,"15cm, 5.9in, 10cm, 3.93in"
18742,40mm
18743,
18744,"1200w, 220v"
18745,"1200w, 220v"
18746,12.5cm
18747,12.5cm
18748,
18749,180 g
18750,"2 ft, 4ft"
18751,"5in, 127cm, 4in"
18752,
18753,
18754,
18755,"14 inch, 11 inch"
18756,"14 inch, 11 inch"
18757,
18758,
18759,"8.25 in, 21 cm, 3.46 in, 8.8 cm"
18760,
18761,
18762,
18763,"0.79 in, 7.80 in, 19.8 cm, 2.44 in, 6.2 cm"
18764,
18765,29cm
18766,29cm
18767,29cm
18768,"9cm, 12.2cm, 18.3cm"
18769,"120 cm, 60 cm"
18770,"8.2cm, 8.3cm"
18771,"80 cm, 39 cm"
18772,14w
18773,14w
18774,"90 cm, 180 cm"
18775,
18776,188cm
18777,188cm
18778,
18779,48w
18780,48w
18781,
18782,24.5cm
18783,24.5cm
18784,24.5cm
18785,"3.11 in, 79 mm, 2.91 in, 74 mm"
18786,"3.11 in, 79 mm, 2.91 in, 74 mm"
18787,"79mm, 119mm, 56mm"
18788,11.95 in
18789,
18790,"15.4 in, 39 cm, 37 in, 94 cm, 12.6 in, 32 cm"
18791,120v
18792,
18793,120v
18794,454g
18795,"11cm, 4.33 in, 6 cm, 2.36 in, 7.5 cm, 2.95 in"
18796,
18797,
18798,
18799,"4.3cm, 2.4cm, 5.3cm"
18800,5 cm
18801,5 cm
18802,5 cm
18803,
18804,
18805,
18806,"73mm, 32mm"
18807,1.75 lbs
18808,"15.3 cm, 11.6 cm, 16.5 cm"
18809,"15.2cm, 17cm"
18810,"15.2cm, 17cm"
18811,"9cm, 8.3cm, 3.2in, 1 inch"
18812,"9cm, 8.3cm, 3.2in, 1 inch"
18813,
18814,"79 in, 58.0 cm, 13.76 in, 35.0 cm"
18815,"79 in, 58.0 cm, 13.76 in, 35.0 cm"
18816,30cm
18817,30cm
18818,30cm
18819,
18820,
18821,
18822,75mm
18823,75mm
18824,75mm
18825,"86cm, 33.8inch, 38cm, 93inch"
18826,"86cm, 33.8inch, 38cm, 93inch"
18827,"33 inch, 10 inch"
18828,"33 inch, 10 inch"
18829,"95cm, 37.4inch"
18830,42g
18831,"23.6inch, 23.6inch, 13.8inch"
18832,1m
18833,1m
18834,1m
18835, ml
18836," l,  l, 1.89 l"
18837,
18838,
18839,
18840,"3.4cm, 12cm, 3cm"
18841,
18842,
18843,
18844,76g
18845,"29cm, 11.42inch, 4.7cm, 1.85inch"
18846,5.51in
18847,5.51in
18848,
18849,
18850,"7.8cm, 3.09in, 11.1cm, 4.37in"
18851,
18852,12cm
18853,12cm
18854,12cm
18855,"4cm, 57in, 4cm, 1.57in, 4cm, 1.57in, 4in, 3cm, 18in, 3cm, 18in, 3cm, 1.18in, 6.5cm, 6in, 98in, 0.98in, 98in, 2cm, 79in, 2cm, 79in, 2cm, 79in, 15cm, 6in"
18856,
18857,"22.2mm, 10.5cm"
18858,"9cm, 4cm"
18859,"9cm, 4cm"
18860,"5.3cm, 16.3cm"
18861,
18862,
18863,"30.5 cm, 13.5 cm, 165.25 cm, 5 ft, 1.52 m, 28 cm"
18864,"53 cm, 29 cm, 6 cm, 24 cm"
18865,"53 cm, 29 cm, 6 cm, 24 cm"
18866,"70cm, 27.56inch, 20cm, 7.87inch"
18867,
18868,
18869,13mm
18870,13mm
18871,13mm
18872,500 cm
18873,500 cm
18874,60mm
18875,60mm
18876,"2cm, 0.8in, 3.5cm, 4in, 10.5cm, 4.1in"
18877,"2cm, 0.8in, 3.5cm, 4in, 10.5cm, 4.1in"
18878,"2cm, 0.8in, 3.5cm, 4in, 10.5cm, 4.1in"
18879,
18880,
18881,"4.1 in, 10.5 cm, 13.7 in, 35 cm"
18882,"113 mm, 48 mm, 17 mm, 128 mm"
18883,"230mm, 260mm, 260mm"
18884,"14.6 in, 37cm"
18885,"14.6 in, 37cm"
18886,"15 inch, 38 cm, 10 inch, 25.5 cm, 4 inch, 10.16 cm"
18887,"8.5cm, 3.35in"
18888,"8.5cm, 3.35in"
18889,"1800mm, 1755mm, 1755mm"
18890,"1800mm, 1755mm, 1755mm"
18891,11.8in
18892,11.8in
18893,11.8in
18894,
18895,"28.4cm, 11.1in, 6.25in, 17.44in"
18896,"3.14 in, 8 cm"
18897,"3.14 in, 8 cm"
18898,"132cm, 210cm, 210cm, 132cm"
18899,"4.92 in, 9.25 in"
18900,"4.92 in, 9.25 in"
18901,"12in, 8.07 in, 20.5 cm"
18902,"24cm, 45in"
